postal_code,departement,nb_departements,nb_communes,population_2009,menages_2009,naissances_2011,deces_2011,logements_2009,residencesprincipales_2009,residencessec_2009,logvacants_2009,residencesprincipales_proprietaire_2009,ffiscaux_2009,ffiscaux_imposables_2009,revenufiscalmedianmoyen_2010,emploi_2009,population_1564_2009,chomage_1564_2009,actifs_1564_2009,ets_2010,ets_agri_2010,ets_indus_2010,ets_construc_2010,ets_comm_plus_services_2010,ets_comm_2010,ets_admin_2010,ets_service_2010,ets_1_9_2010,ets_10plus_2010
20115,2A,1,1,450,210.65934065934098,4,9,600.90176490176498,210.65934065934098,370.58285627051407,19.659567971910501,136.48351648351601,267,118,14920,131.64222109402201,250.21978021978001,35.604395604395599,188.901098901099,92,16,6,9,56,10,5,46,24,0
20125,2A,1,3,294.00000000000011,151.72630582020798,0,8,465.20204340205805,151.72630582020798,274.15803528837699,39.317702293474156,134.74573226691669,152,70,17199,45.108562238090059,99.856266624233896,6.8039404460956296,65.199769625568194,59,12,5,11,27,5,4,22,10,0
20133,2A,1,2,784.99999999999795,353.22983164159501,4,18,576.33029003979607,353.22983164159501,186.80543191888557,36.295026479315503,252.32077779136503,471,201,16947.5,94.593827587406096,476.55574579103899,37.309241368064903,340.84965961436399,99,27,4,15,43,8,10,35,15,2
20141,2A,1,1,104,54.039215686274297,1,3,239.91511756217602,54.039215686274297,179.81473116255702,6.0611707133446195,40.784313725490001,66,24,15569,24.470588235294002,53.019607843137003,5.0980392156862502,38.745098039215499,22,8,1,2,9,1,2,8,3,0
20151,2A,1,5,566.00000000000023,249.62362637362659,3,7,538.08632593471566,249.62362637362659,263.0171972819212,25.445502279168345,170.00072994638231,331,152,21063,95.005407164988952,364.75441949355042,28.801109518500841,268.41597653554163,65,28,3,6,19,6,9,13,10,1
20166,2A,1,1,1242,550.01438848920805,10,15,1365.0394780949403,550.01438848920805,807.93791491351101,7.0871746922237797,397.12230215827299,697,415,23060.5,184.06210260715602,728.71942446043101,43.683453237410099,476.54676258992805,136,3,7,20,94,25,12,69,24,1
20190,2A,1,5,809,368.15725296923847,5,11,685.42939557930129,368.15725296923847,231.99039714019139,85.281745469871595,265.73580166841441,522,208,14355.333333333334,143.26996147164257,466.49292680290284,45.496242712779775,328.88888209259096,122,25,5,9,52,14,31,38,29,2
20219,2B,1,2,580,234,1,18,469,234,153,82,140,282,127,17610,192.48329870606707,320,16,187,52,5,0,8,33,6,6,27,10,1
20228,2B,1,4,1202,548.92463550600337,2,26,1405.572292880011,548.92463550600337,818.78306470109897,37.864592672908074,393.53248284734138,781,297,14482.625,339.70426542752421,670.85302315608919,49.884755574614061,411.7875214408233,171,25,9,25,94,18,18,76,46,6
20236,2B,1,2,766.99999999999807,333.096014492753,11,11,617.64729654403504,333.096014492753,244.45776098901101,40.093521062270995,201.74818840579698,435,160,15107.5,117.3346634413968,487.94202898550606,41.268115942028899,325.960144927535,84,31,3,12,31,7,7,24,13,4
20245,2B,1,2,439.00000000000102,232.4983156273546,2,11,586.95667476048004,232.4983156273546,349.34979876160901,5.1085603715170187,173.82132874011458,279,118,15960.5,131.08881425145501,259.9178437318165,21.305882438728254,167.91826671194909,128,27,5,10,79,10,7,69,20,0
20256,2B,1,1,952.99999999999704,417.20079794220402,5,3,872.43716157856602,417.20079794220402,455.236363636362,0,303.513580502953,492,247,18834.5,358.90017790870303,572.30427187773603,33.3760638353763,368.13630085571799,150,12,10,21,102,36,5,66,44,6
20287,2B,1,1,95,55,0,2,185,55,122,8,44,66,19,16036,16.524330538729799,44,3,26,15,4,1,2,7,0,1,7,2,0
21130,21,1,16,14443,5833.7942395822056,203,133,6432.6842864956388,5833.7942395822056,216.1619238258854,382.72812308755545,3742.5528410315364,8006,4033,18449.966666666667,4613.0146398642464,9193.5539723173952,659.28409139062842,6906.9843284927347,953,144,63,114,495,179,137,316,277,50
21220,21,1,24,8540.0000000000036,3494.1088174003198,90,65,3956.9638913692443,3494.1088174003198,219.79381666711973,243.06125730180642,2476.9492556406294,4643,3031,22516.833333333332,3959.1653023121294,5564.7989550766906,225.36111656954759,4222.454777624007,1002,323,56,68,448,152,107,296,294,62
21310,21,1,22,8840,3426.7385128214901,114,79,3867.7799884540386,3426.7385128214901,218.07965171420523,222.9618239183433,2807.1776999152048,4759,2864,20551.92105263158,1929.1472309919041,5587.0860226096956,250.05476300014243,4203.0427408698697,758,168,55,86,344,96,105,248,193,24
21390,21,1,15,2611.9999999999982,1156.3960459757802,23,47,1612.1180478226174,1156.3960459757802,270.47241905479848,185.24958279203958,864.94232264893071,1504,724,16689.4375,682.5947845152732,1559.1452481552976,87.961021330875923,1170.5864789991451,350,111,27,36,130,33,46,97,81,7
21470,21,1,1,2530.00000000001,1013.47035329993,32,20,1085.95282621262,1013.47035329993,15.829505578632,56.652967334051198,758.31668932713899,1343,689,17523,675.93505664205304,1588.01416539414,121.45314405104901,1145.0881511282103,196,22,22,15,104,35,33,69,49,20
21560,21,1,4,5548.0000000000118,2058.5187851164451,47,26,2146.54158893164,2058.5187851164451,21.692569047000738,66.330234768193478,1736.2805062656842,2685,1958,23702.25,994.73845521348528,3808.1814984044208,156.60357230642171,2846.4226060408337,364,42,25,75,176,52,46,124,100,18
21690,21,1,8,818.00000000000023,379.67897971680634,9,13,566.34863413268613,379.67897971680634,127.23585074174815,59.433803674132164,308.63236021836281,442,196,15861,130.71151848814679,525.07092691737807,33.007192602903366,372.1891434196541,91,34,4,10,28,9,15,19,21,1
22100,22,1,15,34777,15596.294112966094,357,427,17834.885382112112,15596.294112966094,878.58511870997825,1360.0061504360356,9886.7081936578616,20570,10674,18693.799999999999,15283.164352443684,21474.012221408462,1653.2653479112437,15486.846065022155,3050,184,193,242,1918,637,513,1281,936,226
22190,22,1,1,13678,6076.0484877655308,100,120,6973.5857909837205,6076.0484877655308,495.66812680936505,401.86917640882001,4252.9933399008096,7782,4729,21022,6948.4779910835614,8663.1482599848805,497.96987341908704,6317.3597875973601,1232,79,83,121,783,231,166,552,393,148
22270,22,1,5,4685,1950.090368238255,67,48,2576.2422986316119,1950.090368238255,494.9489254491379,131.2030049442204,1470.5122602358481,2699,1235,17021.400000000001,1076.5752019676565,2859.6941454598218,135.18530975405812,2132.7312475096383,424,153,26,42,144,28,59,116,96,15
22360,22,1,1,7112,3058.2107457584702,61,44,3231.6837748041103,3058.2107457584702,37.463658854927594,136.009370190715,1985.1119612014802,3897,2365,20058,3446.54189988485,4877.3225422159803,364.140405415771,3568.97552969546,611,33,22,66,422,203,68,219,235,73
22440,22,1,3,14235.000000000011,5884.666847165161,158,119,6205.5289013054298,5884.666847165161,52.087143396657702,268.77491074361859,4234.9529150789258,7676,4280,19216.333333333332,7067.1191866318068,9068.2293404642733,541.91654049840827,6503.584040736685,879,36,66,126,519,155,132,364,260,117
22520,22,1,1,3602,1831.00000000001,39,47,2775.6968359087705,1831.00000000001,870.68359087564511,74.01324503311271,1280.21692536611,2261,1375,22182,927.96589220186002,2101.6210141235701,117.41886097040701,1473.95617112174,324,7,18,22,229,77,48,152,88,11
22600,22,1,7,17047.000000000025,7283.6605260175247,196,199,8116.8391859335297,7283.6605260175247,298.89424011461074,534.28441980139542,4988.3080803262583,9379,4854,17241.428571428572,10734.41999242869,10657.59638114938,582.43631569113279,7882.3823819256031,1544,375,108,116,728,237,217,491,482,145
22690,22,1,2,3732.00000000001,1553.9979588525641,47,63,2012.1039981584593,1553.9979588525641,314.46621602032474,143.63982328557321,1195.076656749678,2132,1067,18273.75,1273.7957946751449,2181.0127907791948,123.08704055827718,1574.136587287112,275,48,24,34,130,37,39,93,65,17
22780,22,1,3,2159.0000000000018,997.62093023255898,16,22,1387.933785750193,997.62093023255898,253.3560114515746,136.95684406605909,796.71627906976801,1247,474,14901,451.79304900219017,1261.79534883721,92.634883720930304,947.255813953489,275,154,9,17,78,19,17,59,37,2
22940,22,1,2,5869,2334.00000000003,88,44,2513.9066427289299,2334.00000000003,66.617594254937202,113.2890484739678,1824.38844880901,3161,1843,18829.5,2044.779808107163,3813.4266011332802,151.7678009856981,2882.6623391686799,371,47,27,45,202,65,50,137,105,27
23120,23,1,2,921,434.77072538860102,4,14,761.82208975457195,434.77072538860102,303.04678537210498,24.0045789938656,328.16709844559603,552,225,13411.5,185.75078990038497,541.55958549222805,43.415803108808298,347.82512953367905,134,45,4,11,64,19,10,45,25,1
23210,23,1,8,2886,1339.5361422787389,19,58,2156.5944984622461,1339.5361422787389,524.11814129137019,292.94021489213611,1060.7074624117313,1791,671,14951.375,760.99266978549474,1514.0175232781605,113.31641510450625,1010.769579657044,306,104,21,29,115,32,37,83,81,9
23300,23,1,7,9549,4333.3329450037909,83,137,5424.3815695827425,4333.3329450037909,543.47937055277725,547.56925402617128,2803.4240647577381,5567,2403,15819.142857142857,4328.8732173536027,5758.2955444481649,479.106305993668,3972.0484182043638,991,234,72,86,480,139,119,341,244,67
23430,23,1,4,1087.999999999998,537.55553613062216,13,15,1078.1466296273702,537.55553613062216,356.6694307638503,183.9216627328974,445.6088342527845,632,231,14453.5,217.33772293917585,624.71887105457301,46.099767140871094,415.09272500643362,158,75,9,14,44,9,16,35,26,2
24000,24,1,1,29273,16110.012880766801,338,321,19230.636474605399,16110.012880766801,629.63595057473401,2490.9876432638598,5837.6386996825104,19266,9440,17265,23051.750309254599,19160.895869032596,1979.07002880909,13715.130361121001,3477,21,176,186,2320,612,774,1708,1226,276
24170,24,1,17,5043.0000000000009,2208.8163012958935,34,66,3541.1036255715935,2208.8163012958935,1034.4209181750614,297.86640610063785,1594.7539390722241,2959,1184,15580.5,1705.1441346551267,2949.6022075374749,254.83347069086383,2039.6665275146825,732,241,54,75,284,88,78,196,169,23
24260,24,1,10,5326.9999999999891,2457.7263853088452,35,85,3619.2982482805387,2457.7263853088452,915.78804766743372,245.78381530426017,1742.3883194008249,3238,1378,16483.200000000001,1844.8066327440333,3048.5614952536298,246.46457063634469,2058.1205910731865,707,152,49,89,338,111,79,227,176,26
24350,24,1,10,7105.0000000000045,3009.6891206571336,64,79,3850.0930856845953,3009.6891206571336,592.42947199488094,247.97449303257946,2315.5605902019265,4186,1939,17160.222222222223,1406.8800822846197,4383.5757284759211,309.61614419895056,3195.5896137971386,659,198,35,91,261,85,74,176,129,22
24430,24,1,4,8797.00000000002,3429.7885619354761,84,85,3700.5902530238345,3429.7885619354761,109.4427719348447,161.3589191535055,2768.0934759404604,4623,2630,19118.75,4518.9389564105677,5581.6668950111762,318.23992088437768,4099.234933369803,722,51,47,113,433,177,78,256,252,90
24510,24,1,9,3194.9999999999964,1439.846701569795,17,41,2524.8186280123382,1439.846701569795,974.09586531573314,110.87606112681009,1110.4769482750912,1768,736,16657.555555555555,904.53066694749828,1914.1657822441148,145.98519449283728,1245.0389951383661,447,139,27,54,178,46,49,132,90,10
24590,24,1,8,4065,1699.2396668334231,42,57,2799.1723837307441,1699.2396668334231,920.59025836274054,179.3424585345812,1253.8854303726507,2336,983,15605.75,1085.9815593097298,2421.0414519557094,171.73800323526575,1805.3800302449322,695,287,32,65,256,61,55,195,147,11
24680,24,1,2,3708,1512.7703595729452,35,43,1709.2361449215441,1512.7703595729452,74.59279127217809,121.87299407642389,1144.7921515306703,2126,988,17335,905.45201804177907,2247.185636149497,181.62907433047738,1593.8936917556621,310,86,23,57,121,44,23,77,77,16
25115,25,1,1,1890,760.56138509968514,9,16,788.36156675272809,760.56138509968514,4.9643181523290494,22.8358635007136,591.98845750262308,936,643,22586,450.91684779041805,1231.573976915,61.479538300104899,889.47009443861509,113,6,5,8,66,21,28,45,39,5
25200,25,1,3,37213.000000000015,16384.66895366196,607,342,18283.253139881559,16384.66895366196,186.77291138298142,1711.8112748366652,7319.7906484247005,20561,9411,14754,19522.12548521343,23825.816734153748,3055.0005828888388,16236.05913132804,2410,7,99,96,1690,558,518,1132,800,227
25290,25,1,6,5513.9999999999909,2415.6988724031694,62,46,2825.3809383403409,2415.6988724031694,176.76521157214614,232.91685436501882,1583.5760081246801,3149,1766,20104.375,2695.1687245267858,3367.6182180959709,191.45261698552531,2537.7733373937622,487,39,45,49,269,73,85,196,131,35
25370,25,1,9,5103.9999999999991,2228.6198983539862,89,28,5186.9296226287333,2228.6198983539862,2764.8408158562079,193.46890841853431,1482.3014024584252,3155,2249,27860.5,1139.5504589032839,3548.8934777897862,248.87517881472581,2978.1988360460277,478,56,18,36,262,62,106,200,122,15
25450,25,1,1,1775.00000000001,784.21025829480197,34,15,880.32215464344711,784.21025829480197,25.744257950530098,70.367638398115503,562.585620081054,1042,630,21418,721.8770847509951,1124.1656552003601,125.353302157098,859.42223958906004,129,38,17,12,51,10,11,41,29,12
25530,25,1,14,2884,1139.240380682164,47,25,1328.577099508271,1139.240380682164,78.39496098096194,110.94175784514542,786.93154047057453,1452,732,18058,872.58128678761591,1759.1427808965175,85.705648715455453,1345.8764143007024,289,98,25,35,92,25,39,67,60,13
25630,25,1,1,1493,662.75138504155098,21,14,707.70593049609704,662.75138504155098,2.0909090909090997,42.863636363636601,382.55540166205003,887,485,17615,467.19343862721104,983.27077562326906,72.375346260387786,716.51592797783894,74,1,6,6,40,12,21,28,25,4
25750,25,1,5,3033,1128.8715498303288,25,50,1182.3929106266335,1128.8715498303288,10.805855361966939,42.715505434337565,974.6485074466807,1540,934,19547.900000000001,363.98587429000469,1858.2685475248402,86.577475502526056,1399.3745922747676,128,17,9,22,57,19,23,38,36,5
25930,25,1,1,240,114.193548387097,2,4,200.193548387097,114.193548387097,62,24,76.451612903225794,123,61,16750,75.24641080375909,159.677419354839,12.580645161290299,115.161290322581,20,4,6,0,7,0,3,7,5,2
26150,26,1,15,6290,3007.8583815556253,50,93,4176.121282712993,3007.8583815556253,802.19876350444497,366.06413765291677,1818.615534165207,3939,1778,16270.15,2653.6528205840923,3799.6821549114088,375.25169493677822,2827.7917582299169,927,203,72,84,451,111,117,340,247,42
26240,26,1,10,12653.999999999996,5273.1775855575479,169,143,6020.2836634946434,5273.1775855575479,211.03957746656522,536.06650047053188,3330.7485078005975,7122,3347,17226.299999999999,5585.7709768256782,7785.772265699632,741.83002185018336,5596.3410104933,1140,154,97,119,623,186,147,437,290,71
26330,26,1,4,2554.9999999999982,958.45522603657503,24,27,1127.5338151018311,958.45522603657503,83.687782577976293,85.390806487279491,668.39486505781872,1377,561,16584.125,711.75505121365325,1525.8461607899101,103.4868005131932,1052.090760932854,281,91,12,27,93,25,58,68,60,17
26450,26,1,4,2941.000000000005,1184.0182186860861,23,31,1434.696233576866,1184.0182186860861,172.83502442710309,77.842990463677353,837.86806893163907,1626,804,18235.25,815.88464726028326,1789.0131059381702,129.5738736438573,1349.1658283742313,393,89,19,44,186,62,55,124,97,14
26570,26,1,5,874,444.1455504908169,5,4,1051.1274529787925,444.1455504908169,539.15896498954544,67.822937498430562,295.89395698965438,475,189,15079.333333333334,291.62359175383921,538.92227371022466,52.721807165869144,374.83831464003515,181,59,8,21,72,21,21,51,30,3
26770,26,1,8,3621.9999999999982,1624.2099012354111,30,35,2268.6284600311574,1624.2099012354111,492.15588601016589,152.26267278557992,1162.0956700757754,2178,1001,17574.428571428572,857.69216415668461,2268.0345455032802,154.94907931952019,1582.0545001393969,502,219,29,35,176,49,43,127,84,8
27130,27,1,8,8592.9999999999891,3827.2014323346098,92,114,5277.4753037093415,3827.2014323346098,946.10664688394195,504.16722449078912,2094.3830769729884,5187,2574,19395.571428571428,4890.6128671414244,5217.0903893909617,558.33456965380731,3726.5347722210486,882,91,62,73,539,168,117,371,263,73
27210,27,1,16,11643.000000000016,4641.2398087159845,171,94,6042.1764468762876,4641.2398087159845,1010.133487057715,390.80315110258766,3303.0184216478988,6556,3410,18732.966666666667,3438.2686824841148,7274.8855602015128,470.33324137671741,5426.8099519399057,911,201,54,123,449,137,84,312,237,55
27300,27,1,16,17318,7794.0529964052548,225,189,8847.4782283887344,7794.0529964052548,415.67549273708374,637.74973924640096,4303.379528596065,10380,5334,19467.535714285714,7988.9285662095999,10908.793383474858,1032.3458738700299,7727.1480832643174,1596,206,110,150,909,342,221,567,516,135
27380,27,1,10,8581.0000000000073,3388.6882376331796,121,68,3705.5476856039631,3388.6882376331796,125.86836437459255,190.99108359619342,2342.7682425090393,4652,2578,19452,3038.9797181994081,5618.3704810855688,477.75352844723773,4238.492052131779,480,57,43,57,248,99,75,149,136,37
27460,27,1,3,4097,1568.8808522855982,66,36,1639.9838073569051,1568.8808522855982,11.884071720186929,59.218883351118698,1014.5023688630371,2189,1289,19086.666666666668,1996.2083295309421,2698.6683175715189,181.25471409423761,1999.0034667259331,252,14,27,38,152,58,21,94,75,33
27540,27,1,1,2565,1139,30,44,1639,1139,382,118,691,1587,854,18701,609.46677337129609,1578,151,1192,201,8,15,27,125,34,26,91,62,8
27620,27,1,4,4818.9999999999991,1943.354126139232,38,26,2169.8054980858592,1943.354126139232,112.99270816680686,113.45866377982131,1480.9177402237699,2719,1686,22346,1477.3903129685179,3133.4969189532162,224.72720319986001,2316.5624240435859,296,26,26,45,169,37,30,132,71,24
27700,27,1,14,13375.999999999998,5221.5149658429655,172,158,5931.5059730379562,5221.5149658429655,329.26036045757758,380.73064673741271,3231.1117526848111,7570,3984,20060.807692307691,4814.6466967850383,8491.7320154781028,673.94045928795163,6239.1531417604947,902,104,54,84,523,174,137,349,271,67
27780,27,1,1,1825,722,26,13,847,722,71,54,601,987,615,21105,531.15767389809207,1164,84,905,99,4,9,20,57,20,9,37,30,8
